uid,tenant_id,table_name,column_name,display_name,availability,properties,created_by,date_created,date_modified,modified_by
f09c9439e375472a8461d8e6944bcbcb,0,promotion,CombineWithMarkdown,,[],"{""description"":""\u0027True\u0027 if this promotion can be applied to items marked down from MSRP. \u0027False\u0027 if this promotion cannot be applied to markdown items.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
c6c98975ad0140beab8d3188cd90b276,1028,customersummary,MasterCustomerID,,"[""CONTENT"",""CAMPAIGN""]",,system,2022-06-14 08:14,2024-04-23 07:04,system
b143a90599a942939f25f3cbf2a55ac8,10100,customersummary,c_mailOrderResponder,,,"{""description"":""Household has responded to a piece of collateral via mail in the last 24 months.""}",system,2021-10-28 20:18,2021-11-10 13:58,system
ea0a92fdee1d4a84a939bcfa71a37dc8,1089,customersummary,PrimaryPhone,,"[""CONTENT"",""API"",""CAMPAIGN""]",,system,2021-04-23 18:19,2024-05-10 06:50,system
dfadf09c8a934a0f8cc77ef2f173cb63,1089,customersummary,c_mwc7,,,"{""description"":""MW Model: MWC_CLV Margin""}",system,2020-12-02 01:13,2024-05-10 06:50,system
2b0a11387d3e49a69829b34c83e1e861,1089,c_customerappend,c_appendAttribute267,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Arts \u0026 Antiques.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
fdefc7cafed9436099a0d954e9114143,1089,c_customerappend,c_appendAttribute124,,,"{""description"":""Someone in the household has an interest in computers.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
d9994591c7b142e0a6cea7be60d89b18,1089,c_customerappend,c_appendAttribute190,,,"{""description"":""Indicates the dollar amount the household has spent in the Crafts/Hobbies category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
cdb488fe456c417294f98e99771e0a74,10167,customer,c_doNotEmailLowes,,,"{""description"":""Lowes - Email opt-out""}",system,2023-09-28 08:29,2023-10-10 09:31,system
1428470b5ff040f8ba034c66c1d3790f,1049,transactionpaymentmethodxref,SourceTransactionNumber,,"[""CAMPAIGN"",""CONTENT""]",{},system,2020-03-23 17:23,2020-03-23 17:23,system
6827665d89c84de59459fb5d56a632ec,1086,c_customerappend,c_appendAttribute11,,,"{""description"":""Indicates that a working woman is present in the household. There is a female in household with an occupation status not equal to Homemaker or retired. The absence of a positive indicator in this field does NOT indicate there is not a working woman in the household, only that the information was not available.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
784017fb04b34f7db6a2e14470ee7a11,1033,message,MessageFrom,,"[""CONTENT"",""CAMPAIGN""]",{},system,2022-10-19 08:21,2022-10-19 08:21,system
1705a1afa52043108058c0ffc62c3b21,1052,customersummary,c_mydgAcceptanceDate,,,"{""description"":""Date customer enrolled in MyDg program""}",system,2022-08-22 19:53,2024-01-29 22:31,system
e171dce2f3c545428c43f90b684d745d,10179,c_customerappend,c_appendAttribute219,,,"{""description"":""Indicates the number of orders the household has made in the Apparel - Men\u0027s category in the past 48 months.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
48d1de60967f45d293672b6fcff28750,1086,c_customerappend,c_appendAttribute398,,,"{""description"":""The element will return a three digit number showing the actual number of purchases made with a Discover Credit Card in the last 24 months""}",system,2020-10-05 17:27,2023-01-31 07:45,system
51100024bacc4a6789dceb8895abd3b2,1089,c_customerappend,c_appendAttribute31,,,"{""description"":""Indicates the presence of age 75 plus female(s) in the household. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
1c04cb7ef8134187aa59980646f13b62,1086,c_customerappend,c_appendAttribute459,,,"{""description"":""Indicates a mail order purchase made by the household of beauty-related items.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
830f2b8550c449c89b0eba6ed3ec0938,0,customersummary,ChannelMix_Last12Months,,[],"{""description"":""The mix of sales channels your customers have purchased from in the last 12 months (i.e. \""last year\"").""}",system,2020-10-06 21:28,2024-06-25 21:09,system
65c76a1728794cb48f553d455767af4d,0,customersummary,ChannelMix_Last13_24Months,,[],"{""description"":""The mix of sales channels your customers have purchased from between 13 and 24 months ago (i.e. \""2 years ago\"").""}",system,2020-10-06 21:28,2024-06-25 21:09,system
2bd7335bec814798860684a4caf5532b,10179,c_customerappend,c_appendAttribute395,,,"{""description"":""The element will return a three digit number showing the actual number of purchases made with an American Express credit card in the last 24 months.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
578668a6997b43c9a3772f7d300dde31,0,customersummary,totaltransactioncountgroup,,[],"{""description"":""The total number of transactions your customers placed in their lifetime, grouped into buckets for easier use.""}",system,2019-06-19 20:37,2024-06-25 21:09,system
f509b1084b094f6aa71652a5f9af1fdb,10179,c_customerappend,c_appendAttribute182,,,"{""description"":""Indicates the dollar amount the household has spent in the Apparel - Women\u0027s Plus Sizes category in the past 48 months.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
334105b4a3644b3b982bf678faf8e801,0,ml_out_mc_summary,BC_A_Value,,[],"{""description"":""Behavior based Clustering is an unsupervised Machine Learning model. It creates customer personas based on their purchase behavior, preferences, and spending patterns.""}",system,2019-06-19 20:37,2024-06-25 21:09,system
e6fa65eac3db47ccb45abf4bc5c51b88,1049,customer,c_custCreatedDateOms,,,"{""description"":""Date when the customer was created in OMS""}",system,2019-08-26 09:33,2021-09-07 05:22,system
492ed601330c48ee97c179a7ae0a95a5,1089,c_customerappend,c_appendAttribute490,,,"{""description"":""Indicates when the last name was most recently verified at that address. (Year and quarter)""}",system,2020-10-09 19:58,2022-08-09 20:51,system
e6020f3d1a1946bba73925e213102984,0,event,Domain,,[],"{""description"":""The name of the domain on which the event was triggered (applicable to web event only). This is automatically populated when using the JS SDK but you should populate it when using the Tracker API (if you need to use it later for marketing campaigns).""}",system,2019-10-02 21:11,2024-06-25 21:09,system
b1f42ee62b2f4f0e9e6e28debc203586,1041,customer,c_doNotEmailIz,,,"{""description"":""This filter allows you to select customers that are opted-in/opted-out of your email campaigns: Y: contacts explicitly opted-out; N: contacts explicitly opted-in; U: contacts that have no explicit values (and are usually contacts that you can/want to contact).""}",system,2019-10-31 20:24,2023-01-26 21:03,system
f0c513e5d4b544c6ac1c6da1b3e39115,1028,customersummary,LastName,,"[""CONTENT"",""CAMPAIGN"",""API""]",,system,2020-03-06 23:21,2024-04-23 07:04,system
d8f0af78ba20488296701c53b725534f,1089,c_customerappend,c_appendAttribute251,,,"{""description"":""Indicates the number of orders the household has made in the Photo \u0026 Video Equipment category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
5719094711df433db3ccecffcca544a6,1086,c_customerappend,c_appendAttribute154,,,"{""description"":""Someone in the household has an interest in owning a cat or actually owns a cat.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
8a40dfe41e6a4dd0b2a1fc13b769ee45,1089,c_customerappend,c_sendDate,,,"{""description"":""Date""}",system,2020-10-09 19:58,2022-08-09 20:51,system
c7b20976786f4e5a8d0108998c68aff0,1086,c_customerappend,c_appendAttribute360,,,"{""description"":""Indicates the Number of Orders purchased in the month of October within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
1da45db553f9458391c330788b95366d,1086,c_customerappend,c_appendAttribute484,,,"{""description"":""Someone in the household has indicated that they own a truck. This does not include SUVs.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
ce4210ce59964750ae16ceb47a42f9be,10179,c_customerappend,c_appendAttribute230,,,"{""description"":""Indicates the number of orders the household has made in the Collectibles category in the past 48 months.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
bf10ae02f2dd4dd9b75a876495ffcfe8,10179,c_customerappend,c_appendAttribute8,,,"{""description"":""Likely Country of Origin of the 1st Person in the household, based on a surname/heritage of surname table.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
37702fb83b884ec49f686145839f21a7,0,ml_out_mc_summary,MC_A_ThirdMostLikelyClusterID,,[],"{""description"":""The ID for the cluster the customer belongs to with the third highest probability.""}",system,2021-03-10 22:40,2024-06-25 21:09,system
e8f73390f7b6492c958b4a6244db76b9,1028,customersummary,c_taxExemptStationary,,,"{""description"":""Exempt from Taxes on Stationary items""}",system,2019-10-08 17:20,2024-04-23 07:04,system
c4ed4547b5c343c4a69876d7ef5f4109,1089,c_customerappend,c_appendAttribute197,,,"{""description"":""Indicates the dollar amount the household has spent in the Health category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
3d94ce9cfd364db2ba02231e404ad536,1089,c_customerappend,c_appendAttribute64,,,"{""description"":""Indicates the frequency of purchases made by a household with a credit card in the last 4-6 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
0166562061094591863ce40be91f55f9,0,ml_out_mc_summary,LTPFP_A_Value_L2M,,[],"{""description"":""Snapshot of Likelihood to Pay Full Price as of the first day of two months ago.""}",system,2020-07-23 21:25,2024-06-25 21:09,system
c59f7f9817ea42b8bde2e1431431b38f,1086,c_customerappend,c_appendAttribute181,,,"{""description"":""Indicates the dollar amount the household has spent in the Apparel - Women\u0027s Petite Sizes category in the past 48 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
9f30cea997844440a703230b87ad35ae,1086,c_customerappend,c_appendAttribute485,,,"{""description"":""Someone in the household has indicated that they own a motorcycle.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
7db02ba006684968a1309639bf1153be,10180,c_customerappend,c_appendAttribute236,,,"{""description"":""Indicates the number of orders the household has made in the Garden category in the past 48 months.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
fa0bc50ec6e74c889f6fbc5976baf2bc,10167,ml_out_mc_summary,c_ccstudioDecimal03,,,"{""description"":""FLOAT | ML Studio Repeat Online requested by Etienne. It is a test.""}",system,2024-06-07 13:44,2024-06-07 13:44,system
db149a6e5fe8411c886691af865fdd80,0,customersummary,firsttransactionorganization,,[],"{""description"":""The transaction channel in which your customers placed their first purchase. Default value is “Unknown”.""}",system,2019-06-19 20:37,2024-06-25 21:09,system
db5f6e4dc3434164a97852557372d793,0,audiencehistory,VariantLabel,,[],"{""description"":""The name of the communication variant as provided in the Campaign\u0027s Segments and Variants interface.""}",system,2019-09-17 20:43,2024-06-25 21:09,system
c2082ad600c6439f83f06873d17bf7e8,10180,c_customerappend,c_appendAttribute32,,,"{""description"":""Indicates the presence of age 75 plus of unknown gender(s) in the household. Data could be coded as unknown gender because of ambiguous or unisex names. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
509d76368d8f49858552b1321371f4ca,0,transactionsummary,TransactionTimeStamp,,[],"{""description"":""Date of transaction at header-level.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
c044662edfae411b9f5556f059e232ef,1067,campaign,DateModified,,"[""CONTENT""]",{},system,2022-09-07 20:47,2022-09-07 20:47,system
85f01e9f227648aea8a3d687962f8daa,10179,c_customerappend,c_appendAttribute359,,,"{""description"":""Indicates the Number of Orders purchased in the month of September within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
